median_home_value,population,families,households,pct_female,pct_12_24_yrs,pct_25_64_yrs,pct_65_plus,pct_single_adult,number_of_homes,vacancy_rate,pct_5plus_rooms,avg_rent,county_id
14999,481,117,182,0.5530146,0.2016632,0.4449064,0.1496881,0.3406593,202,0.0990099,0.7079208,99,233
30700,925,281,363,0.507027,0.1708108,0.5621622,0.1178378,0.214876,387,0.0620155,0.7829457,267,234
32200,3530,728,1164,0.5303116,0.4002833,0.3478754,0.0878187,0.2929553,1271,0.0841857,0.5302911,232,235
14999,484,135,199,0.5681818,0.1446281,0.4566116,0.2210744,0.3165829,215,0.0744186,0.7395349,138,236
31500,342,106,132,0.5321637,0.2280702,0.5,0.1345029,0.1666667,138,0.0434783,0.7608696,263,237
19200,728,185,254,0.521978,0.2032967,0.4258242,0.1826923,0.2559055,270,0.0592593,0.7333333,100,238
40900,139,45,59,0.5539568,0.1582734,0.4604317,0.2733813,0.220339,74,0.2027027,0.8918919,450,239
32100,1161,323,459,0.5245478,0.1722653,0.4478898,0.16882,0.2810458,493,0.0689655,0.6551724,237,240
27300,2555,667,1012,0.5659491,0.1632094,0.4434442,0.2313112,0.3300395,1088,0.0698529,0.7159926,187,241
20400,611,188,239,0.5319149,0.2062193,0.487725,0.1423895,0.1882845,267,0.1048689,0.6217228,144,242
35800,250,71,91,0.488,0.2,0.512,0.084,0.2087912,104,0.125,0.8942308,275,243
14999,464,128,176,0.5086207,0.1875,0.4331897,0.2090517,0.2670455,199,0.1155779,0.6934673,138,244
14999,112,25,30,0.5267857,0.2232143,0.4285714,0.1517857,0.1666667,30,0,0.8333333,138,245
76600,14904,4242,5967,0.4937601,0.1478127,0.6211084,0.035628,0.2413273,6616,0.0980955,0.686971,499,246
14999,211,61,86,0.521327,0.1706161,0.492891,0.1374408,0.2325581,100,0.14,0.64,219,247
25800,570,176,210,0.4859649,0.1631579,0.4947368,0.1508772,0.152381,232,0.0948276,0.7715517,254,248
21500,725,192,260,0.5255172,0.2124138,0.4165517,0.1641379,0.2538462,286,0.0909091,0.7027972,173,249
15800,616,165,193,0.5227273,0.2516234,0.4480519,0.1071429,0.1398964,208,0.0721154,0.6442308,238,250
25800,4211,932,1298,0.5388269,0.2873427,0.3730705,0.1591071,0.2665639,1459,0.1103496,0.6949966,199,251
33800,651,198,237,0.5222734,0.1628264,0.53149,0.1597542,0.164557,243,0.0246914,0.8148148,220,252
29400,474,135,211,0.5126582,0.1476793,0.478903,0.2362869,0.3412322,339,0.3775811,0.6725664,242,254
67900,2852,844,973,0.4929874,0.1605891,0.5736325,0.062763,0.1171634,1005,0.0318408,0.8686567,366,255
30700,1819,500,725,0.5316108,0.2171523,0.482133,0.1181968,0.2662069,781,0.0717029,0.5300896,192,256
14999,455,118,165,0.556044,0.1912088,0.3824176,0.1912088,0.2727273,205,0.195122,0.5853659,99,257
15400,1548,427,587,0.5116279,0.1737726,0.4664083,0.1795866,0.253833,636,0.077044,0.6147799,214,258
47900,6050,1694,2018,0.5079339,0.1905785,0.5304132,0.0781818,0.14222,2153,0.0627032,0.8871342,437,259
24700,1203,328,483,0.527847,0.195345,0.4812968,0.1745636,0.2877847,528,0.0852273,0.6325758,149,260
20300,781,211,279,0.5160051,0.2087068,0.4635083,0.1549296,0.2401434,317,0.1198738,0.70347,169,261
23300,3313,955,1264,0.5239964,0.1687292,0.4983399,0.1829158,0.2207278,1349,0.0630096,0.767235,247,262
38900,6993,1841,2498,0.5312455,0.1960532,0.4641785,0.1315601,0.246197,2709,0.0778885,0.7131783,285,263
40600,4239,751,1251,0.5857514,0.4715735,0.3201227,0.0898797,0.283773,1308,0.043578,0.6284404,275,264
51100,4921,1417,1750,0.5106686,0.1802479,0.5340378,0.078642599999999993,0.1691429,1845,0.0514905,0.7647696,400,265
62800,3362,981,1183,0.4910767,0.176978,0.5568114,0.0609756,0.1403212,1237,0.043654,0.7793048,338,266
109400,54,18,24,0.4444444,0.1296296,0.6851852,0.1296296,0.2083333,24,0,0.875,625,267
46600,1136,339,430,0.5457746,0.1778169,0.5211268,0.1117958,0.2046512,452,0.0486726,0.6836283,258,268
22800,1072,251,295,0.5615672,0.2770522,0.3386194,0.0830224,0.1322034,316,0.0664557,0.6677215,147,269
30900,3248,882,1292,0.533867,0.1776478,0.4704433,0.2078202,0.3057276,1364,0.0527859,0.6781525,208,270
29400,1348,370,498,0.5363501,0.1854599,0.4436202,0.2002967,0.2449799,534,0.0674157,0.7116105,207,271
20800,261,78,103,0.51341,0.20689660000000001,0.4521073,0.2183908,0.2427184,113,0.0884956,0.6902655,204,272
28000,902,245,332,0.5155211,0.1807095,0.4878049,0.1463415,0.246988,366,0.0928962,0.8224044,145,273
19400,261,74,102,0.559387,0.1685824,0.4482759,0.1877395,0.2647059,117,0.1282051,0.8803419,200,274
42300,9611,2890,3700,0.5134741,0.1766726,0.5576943,0.100822,0.1989189,3838,0.0359562,0.7850443,298,275
27000,197,55,74,0.4720812,0.1522843,0.5329949,0.1522843,0.2162162,83,0.1084337,0.8072289,99,276
24100,462,129,187,0.4978355,0.2294372,0.474026,0.1233766,0.2780749,215,0.1302326,0.5302326,231,277
14999,240,70,96,0.55,0.2125,0.4583333,0.1791667,0.2604167,112,0.1428571,0.6964286,175,278
31700,238,76,92,0.5168067,0.2058824,0.5042017,0.1680672,0.173913,96,0.0416667,0.7916667,250,279
18100,99,31,42,0.5353535,0.1717172,0.5353535,0.1919192,0.2619048,48,0.125,0.7708333,125,280
14999,222,55,84,0.5675676,0.1576577,0.4234234,0.2027027,0.3214286,101,0.1683168,0.7029703,99,281
18800,1184,323,471,0.5059122,0.1756757,0.4695946,0.1993243,0.3121019,513,0.0818713,0.7173489,183,282
35300,2248,648,875,0.5182384,0.1921708,0.5115658,0.1281139,0.24,930,0.0591398,0.6763441,242,283
27500,669,188,250,0.54858,0.1898356,0.5142003,0.1345291,0.244,264,0.0530303,0.7954545,125,284
29000,1580,462,573,0.5202532,0.1886076,0.5056962,0.1265823,0.1815009,632,0.0933544,0.806962,253,285
23300,531,156,199,0.5367232,0.165725,0.4934087,0.165725,0.201005,223,0.1076233,0.7982063,149,286
18800,973,229,313,0.5313464,0.2795478,0.3884892,0.1253854,0.2428115,327,0.0428135,0.5810398,159,287
53000,17366,4656,6519,0.5404238,0.2013705,0.4936082,0.1303121,0.2520325,6793,0.0403356,0.685117,374,288
28500,979,277,401,0.5505618,0.1818182,0.4902962,0.1716037,0.286783,455,0.1186813,0.7120879,215,289
35000,28,7,14,0.6785714,0.0357143,0.6071429,0.2857143,0.4285714,19,0.2631579,0.8421053,99,290
18400,846,243,337,0.5520095,0.1891253,0.4728132,0.1631206,0.272997,371,0.0916442,0.6738544,161,291
37700,796,230,296,0.5263819,0.1771357,0.5037688,0.1231156,0.2094595,318,0.0691824,0.7641509,317,292
38100,1042,308,394,0.4980806,0.2034549,0.549904,0.0988484,0.2005076,450,0.1244444,0.72,226,293
32300,4844,1351,1985,0.533237,0.1725846,0.471924,0.2033443,0.3037783,2114,0.0610218,0.6736045,240,294
40700,22122,5999,8248,0.5322304,0.2005244,0.492677,0.1209656,0.2403007,8956,0.0790531,0.6397946,313,295
22300,6985,1996,2733,0.5488905,0.1821045,0.4637079,0.1932713,0.2528357,2902,0.0582357,0.7343212,198,296
29000,234,66,93,0.517094,0.1880342,0.474359,0.1752137,0.2795699,103,0.0970874,0.7864078,146,297
34400,695,196,264,0.4964029,0.2086331,0.5122302,0.1352518,0.2462121,277,0.0469314,0.7292419,252,298
43700,9362,2773,3527,0.5249947,0.1812647,0.5243538,0.1376843,0.1953502,3810,0.0742782,0.7913386,291,299
38600,12922,3489,4986,0.5302585,0.1978022,0.4825878,0.145024,0.2677497,5621,0.1129692,0.6854652,311,300
23500,214,63,82,0.5420561,0.1728972,0.4906542,0.1728972,0.2195122,88,0.0681818,0.6704545,196,301
14999,1433,401,546,0.5394278,0.1946964,0.4640614,0.1605024,0.2600733,594,0.0808081,0.6851852,163,302
73300,9765,2841,3607,0.5169483,0.159959,0.5871992,0.0585765,0.1876906,3758,0.0401809,0.7804683,447,303
36200,8118,2333,3049,0.5216802,0.18637599999999999,0.5067751,0.1468342,0.2171204,3557,0.142817,0.7123981,273,304
21300,302,88,110,0.5066225,0.1655629,0.5827815,0.0827815,0.1727273,149,0.261745,0.7449664,183,305
20600,80,22,31,0.525,0.2125,0.4,0.175,0.2903226,39,0.2051282,0.7692308,146,306
31900,25312,6842,9745,0.5370575,0.1907791,0.4913875,0.1401312,0.2714212,10813,0.09877,0.6162027,296,307
24500,1317,370,549,0.5406226,0.2201974,0.4639332,0.1670463,0.2786885,593,0.074199,0.6644182,189,308
33100,169,42,56,0.591716,0.2011834,0.4319527,0.1301775,0.2321429,85,0.3411765,0.7647059,163,309
24200,5288,1540,2203,0.5429274,0.1794629,0.475416,0.1993192,0.2905129,2392,0.0790134,0.6814381,188,310
28600,618,181,231,0.5097087,0.1860841,0.4822006,0.1796117,0.1991342,257,0.1011673,0.7859922,229,311
28800,365,110,161,0.5068493,0.1726027,0.4438356,0.2931507,0.2857143,227,0.2907489,0.8017621,188,312
32000,481,143,184,0.4989605,0.1995842,0.4698545,0.1704782,0.201087,210,0.1238095,0.8666667,234,313
20300,227,73,95,0.4845815,0.2026432,0.5418502,0.1277533,0.2210526,109,0.1284404,0.6972477,235,314
55300,10987,3119,3656,0.5068718,0.1864021,0.5365432,0.0586147,0.1310175,3807,0.0396638,0.8368794,415,315
25900,652,185,249,0.5337423,0.2254601,0.4723926,0.1365031,0.2409639,277,0.101083,0.7436823,186,316
33200,2125,569,770,0.5204706,0.1778824,0.4856471,0.1501176,0.2350649,958,0.1962422,0.7546973,329,317
14999,100,27,41,0.47,0.18,0.48,0.18,0.3414634,50,0.18,0.74,225,318
48000,19587,5557,6825,0.5130954,0.1936488,0.5289222,0.0942462,0.167619,7184,0.0499722,0.8505011,406,319
55700,1323,405,468,0.4950869,0.1882086,0.5752079,0.0786092,0.1111111,486,0.037037,0.8683128,431,320
23200,34311,8585,11121,0.5453353,0.224855,0.4347585,0.1115969,0.2069958,13037,0.1469663,0.6615786,182,321
31300,307,89,112,0.495114,0.228013,0.5179153,0.1042345,0.2053571,121,0.0743802,0.7520661,156,322
47000,7673,2280,2991,0.5262609,0.196012,0.5389026,0.1069986,0.2143096,3172,0.0570618,0.7080706,301,323
33200,3875,1175,1524,0.5316129,0.1925161,0.5029677,0.1442581,0.2171916,1629,0.0644567,0.7489257,214,324
27900,3451,990,1374,0.5395538,0.1898001,0.4853666,0.1689365,0.268559,1452,0.053719,0.7052342,183,325
18300,588,169,231,0.5204082,0.1666667,0.4965986,0.1785714,0.2597403,257,0.1011673,0.7081712,142,326
63800,4909,993,1047,0.4070075,0.3281727,0.4231004,0.0016297,0.0496657,1154,0.092721,0.7660312,473,327
30100,657,198,253,0.4870624,0.152207,0.5190259,0.1613394,0.2094862,264,0.0416667,0.8219697,256,328
19900,2105,569,802,0.567696,0.1724466,0.4456057,0.2014252,0.276808,878,0.0865604,0.6548975,171,329
23100,293,80,103,0.5051195,0.2389078,0.443686,0.1331058,0.223301,116,0.112069,0.7241379,131,330
24400,178,43,70,0.5224719,0.1741573,0.494382,0.1741573,0.3571429,73,0.0410959,0.7123288,142,331
20200,710,185,261,0.5169014,0.2211268,0.4830986,0.1338028,0.2720307,298,0.1241611,0.6644295,150,332
53300,1004,293,393,0.5079681,0.1802789,0.5139442,0.1155378,0.2264631,497,0.2092555,0.5995976,279,333
27500,90,23,39,0.4888889,0.2,0.5444444,0.1222222,0.3589744,43,0.0930233,0.5813953,188,334
22500,6362,1687,2414,0.5433826,0.1991512,0.4440428,0.1804464,0.2862469,2723,0.1134778,0.7113478,197,335
33600,2401,672,932,0.5281133,0.1778426,0.4889629,0.1574344,0.2585837,1018,0.0844794,0.6640472,258,336
27200,461,118,177,0.4859002,0.1475054,0.5184382,0.1995662,0.3333333,209,0.15311,0.7033493,177,337
24400,139,41,52,0.5467626,0.2517986,0.4748201,0.1582734,0.1923077,56,0.0714286,0.8035714,206,338
28300,7812,2186,3186,0.5445469,0.1689708,0.4878392,0.1906042,0.2984934,3406,0.0645919,0.6987669,225,339
17800,473,130,192,0.5412262,0.1733615,0.4672304,0.1691332,0.296875,229,0.1615721,0.6244541,139,340
51700,388,107,131,0.5180412,0.1752577,0.5335052,0.1108247,0.1679389,137,0.0437956,0.8613139,219,341
40900,11138,3305,4135,0.5127491,0.1869276,0.5474951,0.1010056,0.1796856,4390,0.0580866,0.7774487,411,342
20800,2190,609,869,0.5351598,0.2013699,0.4484018,0.1826484,0.2853855,977,0.1105425,0.7072671,152,343
26400,438,125,157,0.5068493,0.1803653,0.4748858,0.1484018,0.1974522,167,0.0598802,0.7904192,222,344
14999,282,81,104,0.5035461,0.2163121,0.4680851,0.1241135,0.1923077,115,0.0956522,0.6695652,141,345
38200,1301,403,493,0.4934666,0.1860108,0.5311299,0.140661,0.168357,526,0.0627376,0.8269962,275,346
47900,5194,1482,1732,0.51598,0.1992684,0.5358106,0.0897189,0.1356813,1815,0.04573,0.8936639,380,347
36800,13786,4057,5481,0.5302481,0.1801828,0.5263311,0.1405774,0.2457581,5909,0.0724319,0.6919953,249,348
29100,777,223,303,0.5482625,0.2033462,0.4980695,0.1428571,0.2574257,335,0.0955224,0.6597015,192,349
31400,23755,6015,8731,0.5605136,0.2057672,0.4384761,0.1589139,0.2933226,9556,0.0863332,0.667748,236,350
20400,3823,949,1294,0.5409364,0.2212922,0.4300288,0.0933822,0.2395672,1579,0.180494,0.5503483,194,351
32000,10380,2966,4326,0.5382466,0.1731214,0.4696532,0.1947977,0.2928803,4709,0.0813336,0.7181992,233,352
27700,461,116,147,0.5032538,0.2212581,0.4598698,0.1019523,0.1972789,173,0.150289,0.7283237,250,353
17500,245,63,95,0.5387755,0.2326531,0.4489796,0.1755102,0.3263158,117,0.1880342,0.6581197,154,354
38000,556,160,211,0.5377698,0.1636691,0.5161871,0.1546763,0.2274882,232,0.0905172,0.8275862,322,355
17000,568,154,195,0.5123239,0.2253521,0.4753521,0.1355634,0.1948718,217,0.1013825,0.7419355,192,356
26100,740,221,267,0.5189189,0.177027,0.5364865,0.1054054,0.1535581,288,0.0729167,0.7534722,182,357
22200,1906,554,776,0.5251836,0.1983211,0.4711438,0.1873033,0.2706186,893,0.131019,0.7424412,180,358
37700,3456,989,1235,0.5031829,0.1927083,0.5260417,0.1004051,0.1716599,1331,0.0721262,0.7483095,282,359
59900,1367,429,469,0.4996342,0.1887345,0.5654718,0.1060717,0.0810235,482,0.026971,0.9232365,231,360
30600,632,205,264,0.5363924,0.1566456,0.5205696,0.1914557,0.2159091,282,0.0638298,0.748227,252,361
40500,211,64,76,0.4881517,0.1848341,0.5308057,0.0758294,0.1578947,83,0.0843373,0.7951807,294,362
48500,5580,1635,1909,0.4919355,0.2087814,0.5376344,0.0939068,0.1346255,1998,0.0445445,0.8813814,342,363
58700,3732,1079,1466,0.5230439,0.1500536,0.4930332,0.2039121,0.2510232,1673,0.1237298,0.6802152,797,364
26100,1046,315,401,0.5172084,0.2007648,0.5066922,0.1434034,0.2069825,430,0.0674419,0.7534884,188,365
28700,2046,589,810,0.5146628,0.1925709,0.5029326,0.1480938,0.2592593,888,0.0878378,0.5900901,197,366
30200,1886,534,789,0.5503712,0.173913,0.5,0.1797455,0.3143219,861,0.0836237,0.6492451,154,367
28300,2604,765,1017,0.5341782,0.1893241,0.5203533,0.1417051,0.2320551,1077,0.0557103,0.6629526,247,368
29100,559,158,222,0.5205725,0.1484794,0.4973166,0.157424,0.2477477,257,0.1361868,0.6381323,260,369
28100,658,201,246,0.5121581,0.1854103,0.5075988,0.1367781,0.1747967,266,0.075188,0.7330827,214,370
34000,243,77,93,0.4814815,0.1234568,0.5102881,0.2016461,0.172043,102,0.0882353,0.8823529,138,371
34000,12520,3495,4980,0.540655,0.1773962,0.473722,0.171885,0.2805221,5422,0.0815197,0.6744744,249,372
27500,932,278,369,0.52897,0.2038627,0.4914163,0.139485,0.2330623,404,0.0866337,0.7475248,175,373
46000,1470,474,548,0.5129252,0.1619048,0.5489796,0.1489796,0.1222628,568,0.0352113,0.8785211,256,374
29000,18175,4370,5951,0.5080605,0.2162861,0.4727373,0.1348006,0.2463452,6463,0.0792202,0.6885347,235,375
27500,148,40,50,0.5337838,0.2837838,0.4662162,0.0608108,0.2,68,0.2647059,0.7205882,99,376
22500,5112,1451,2099,0.5395149,0.1795775,0.4475743,0.2089202,0.2858504,2302,0.0881842,0.6403128,207,377
30800,8046,2291,3205,0.5398956,0.1689038,0.5037286,0.1763609,0.2627145,3461,0.0739671,0.7460272,271,378
34500,1352,396,476,0.4977811,0.1782544,0.5244083,0.066568,0.157563,499,0.0460922,0.8236473,335,379
35200,6509,1780,2247,0.5235827,0.2098633,0.5065294,0.0932555,0.1842457,2451,0.0832313,0.6911465,311,380
18600,497,142,199,0.5452716,0.1871227,0.4346076,0.2092555,0.281407,240,0.1708333,0.725,119,381
33500,4301,1114,1537,0.5408045,0.2080911,0.4812834,0.1267147,0.2524398,1752,0.1227169,0.6906393,230,382
31100,1465,422,569,0.5221843,0.2,0.4894198,0.1412969,0.2390158,626,0.0910543,0.7236422,232,383
43600,17988,5104,6359,0.5083389,0.1956304,0.5288526,0.0823327,0.1673219,6898,0.0781386,0.7389098,311,384
26500,1379,385,526,0.5366207,0.213198,0.4256708,0.1551849,0.256654,551,0.0453721,0.6660617,185,385
14999,211,68,83,0.492891,0.2369668,0.492891,0.1516588,0.1807229,101,0.1782178,0.6930693,275,386
26700,739,219,297,0.5101488,0.2259811,0.4898512,0.1935047,0.2424242,315,0.0571429,0.7301587,210,387
35900,499,121,158,0.5370741,0.2965932,0.3707415,0.1002004,0.2151899,170,0.0705882,0.7294118,210,388
53500,1380,400,481,0.5021739,0.1833333,0.5253623,0.1405797,0.1642412,501,0.0399202,0.8542914,313,389
36300,13051,2873,4684,0.5420274,0.3419661,0.3663321,0.1422879,0.3099915,5150,0.0904854,0.6042718,246,390
63000,8266,2405,2860,0.5146383,0.1645294,0.532059,0.1142028,0.1444056,2977,0.0393013,0.8407793,374,391
34700,8413,2400,3424,0.5410674,0.1633187,0.4849637,0.2059907,0.2847547,3593,0.0470359,0.7631506,241,392
35900,12257,2385,4087,0.5556825,0.355144,0.3431509,0.1463653,0.3254221,4713,0.1328241,0.640993,273,393
14999,321,76,107,0.5420561,0.1806854,0.4361371,0.1495327,0.2616822,120,0.1083333,0.7416667,138,394
37500,119,38,49,0.4957983,0.1344538,0.5210084,0.1848739,0.2040816,50,0.02,0.78,219,395
20500,3975,1020,1476,0.568805,0.187673,0.4005031,0.1781132,0.2926829,1695,0.1292035,0.6306785,164,396
14999,1730,427,628,0.5872832,0.2289017,0.3780347,0.1768786,0.3105096,695,0.0964029,0.6258993,112,397
26700,577,164,208,0.52513,0.220104,0.457539,0.1403813,0.1971154,232,0.10344830000000001,0.8017241,218,398
34500,2247,635,943,0.5487316,0.1953716,0.4810859,0.1637739,0.3149523,1035,0.0888889,0.5932367,185,399
16500,356,104,140,0.502809,0.1966292,0.4522472,0.2078652,0.2571429,158,0.1139241,0.6772152,117,401
36700,1767,503,635,0.5285795,0.1827957,0.5065082,0.122807,0.1952756,676,0.0606509,0.7470414,227,402
14999,313,66,83,0.514377,0.2715655,0.428115,0.0830671,0.1686747,105,0.2095238,0.5333333,106,403
14999,309,85,106,0.5469256,0.223301,0.4757282,0.1165049,0.1886792,115,0.0782609,0.6347826,192,404
30600,717,206,261,0.5341702,0.2161785,0.488145,0.1143654,0.20689660000000001,290,0.1,0.7,149,405
29000,3280,931,1241,0.5301829,0.1935976,0.4676829,0.1695122,0.2385173,1330,0.0669173,0.6887218,242,406
20600,250,82,101,0.512,0.184,0.456,0.208,0.1782178,121,0.1652893,0.6942149,213,407
21300,152,41,65,0.4934211,0.1118421,0.5526316,0.2236842,0.3076923,78,0.1666667,0.8205128,213,408
29400,1039,298,376,0.5129933,0.1828681,0.5091434,0.1068335,0.1994681,404,0.0693069,0.7450495,193,409
30100,796,224,313,0.5175879,0.1708543,0.5100503,0.1557789,0.2651757,367,0.147139,0.7138965,188,410
18100,1468,395,509,0.5013624,0.2152589,0.4775204,0.1321526,0.2121807,593,0.1416526,0.7655987,202,411
20100,4034,1156,1502,0.5123946,0.2045117,0.5034705,0.1445216,0.1990679,1629,0.0779619,0.7077962,199,412
40800,388,122,145,0.5231959,0.1752577,0.5592784,0.1469072,0.1517241,151,0.0397351,0.8874172,271,413
30700,384,121,144,0.5026042,0.25,0.46875,0.09375,0.1527778,153,0.0588235,0.5686275,256,414
30600,257,72,101,0.5097276,0.1828794,0.5252918,0.1206226,0.2475248,107,0.0560748,0.7757009,203,415
37900,4670,1071,1497,0.5773019,0.1820128,0.5186296,0.1582441,0.2692051,1642,0.0883069,0.6997564,257,416
18200,814,173,234,0.5786241,0.2776413,0.3353808,0.1314496,0.2564103,279,0.1612903,0.7921147,130,417
27300,494,138,168,0.5202429,0.1700405,0.48583,0.1518219,0.1547619,186,0.0967742,0.7688172,250,418
40100,1185,371,455,0.5113924,0.1628692,0.52827,0.1662447,0.1626374,572,0.2045455,0.7272727,237,419
33400,602,163,214,0.5,0.2026578,0.4784053,0.1245847,0.228972,228,0.0614035,0.745614,246,420
24700,3689,1044,1495,0.537544,0.1555977,0.4760098,0.213608,0.290301,1629,0.0822591,0.7139349,209,421
32200,189,58,82,0.5555556,0.1481481,0.4920635,0.2116402,0.2926829,89,0.0786517,0.752809,216,422
31800,687,208,260,0.5007278,0.2066958,0.496361,0.154294,0.1807692,277,0.0613718,0.7472924,231,423
14999,245,57,71,0.522449,0.2816327,0.3591837,0.1265306,0.1971831,79,0.1012658,0.8101266,141,424
0,4633,954,1019,0.4006044,0.3244118,0.4543492,6.475e-4,0.0451423,1051,0.0304472,0.831589,441,425
43800,77,15,19,0.4285714,0.1688312,0.4415584,0,0.2105263,35,0.4571429,0.2571429,99,426
14999,481,95,112,0.4948025,0.2474012,0.4137214,0.0540541,0.1517857,129,0.1317829,0.1937984,363,427
51900,285,53,67,0.5122807,0.1578947,0.4,0.0666667,0.1641791,80,0.1625,0.1125,585,428
48800,589,19,31,0.237691,0.2818336,0.6604414,0.0186757,0.2580645,34,0.0882353,0.7941176,400,429
15900,544,100,121,0.5110294,0.2720588,0.3878676,0.0349265,0.1404959,140,0.1357143,0.1285714,948,430
0,27,8,10,0.4814815,0.0740741,0.6666667,0,0.2,27,0.6296296,0.2962963,513,431
42500,185,41,57,0.4756757,0.1459459,0.4756757,0.0810811,0.245614,84,0.3214286,0.297619,750,432
15300,170,43,60,0.4058824,0.1705882,0.5058824,0.0529412,0.2833333,76,0.2105263,0,433,433
22000,311,58,71,0.4565916,0.2411576,0.3440514,0.0385852,0.1690141,79,0.1012658,0.0253165,306,434
81800,259,52,75,0.4787645,0.1698842,0.4594595,0.019305,0.2666667,81,0.0740741,0.4444444,850,435
81700,226338,56503,82702,0.4858707,0.1864645,0.5629722,0.0364853,0.2291238,94153,0.1216212,0.5900184,692,436
41200,866,235,314,0.4630485,0.1385681,0.5588915,0.0715935,0.2006369,405,0.2246914,0.4740741,500,437
48300,628,108,135,0.3407643,0.1640127,0.656051,0.0159236,0.1851852,179,0.2458101,0.6424581,538,438
25000,638,135,156,0.468652,0.1912226,0.4451411,0.0548589,0.1282051,166,0.060241,0.4096386,354,439
14999,82,19,32,0.5487805,0.1219512,0.4756098,0.0853659,0.375,47,0.3191489,0.2340426,413,440
14999,96,23,36,0.53125,0.1354167,0.4375,0.0520833,0.3333333,50,0.28,0.06,350,441
78800,73,15,20,0.4657534,0.2191781,0.5479452,0.0273973,0.25,26,0.2307692,0.6923077,525,442
14999,258,46,53,0.4883721,0.244186,0.4302326,0.0542636,0.1132075,67,0.2089552,0.119403,375,443
39300,3469,735,1059,0.4753531,0.1715192,0.5113866,0.0337273,0.2228517,1184,0.1055743,0.2804054,803,444
14999,103,20,43,0.4174757,0.223301,0.4951456,0.0679612,0.4651163,52,0.1730769,0.0384615,142,445
36300,36,7,19,0.3055556,0.1111111,0.6388889,0.0833333,0.5789474,27,0.2962963,0.3703704,467,446
28800,400,101,128,0.48,0.1425,0.5175,0.0625,0.1875,179,0.2849162,0.4692737,369,447
48500,1477,405,548,0.4861205,0.1360867,0.5781991,0.069736,0.2007299,1933,0.7165028,0.4552509,461,448
43800,318,62,69,0.4465409,0.2169811,0.3427673,0.0503145,0.1014493,70,0.0142857,0.0857143,434,449
54400,2039,518,681,0.4874939,0.1687102,0.5502697,0.0480628,0.174743,798,0.1466165,0.6052632,484,450
31300,147,42,62,0.462585,0.0816327,0.6666667,0.0884354,0.2580645,85,0.2705882,0.4588235,275,451
31300,52,13,27,0.4423077,0.1153846,0.7307692,0.0961538,0.3333333,78,0.6538462,0.0512821,238,452
14999,90,18,33,0.4444444,0.2222222,0.4333333,0.0888889,0.4242424,52,0.3653846,0.0192308,475,453
20600,38,12,19,0.3947368,0.1052632,0.8157895,0.0263158,0.3157895,54,0.6481481,0.1481481,0,454
69200,320,57,64,0.49375,0.259375,0.35,0.053125,0.109375,79,0.1898734,0.3164557,844,455
80100,94,20,29,0.4468085,0.2553191,0.4787234,0.0212766,0.3103448,34,0.1470588,0.7058824,488,456
